Author,Retweet IDs count,Text,Published At,URL,Favorited?,In reply to
John McCain,9,"Meanwhile, Panetta announces another withdrawal ""Lawmakers warn of outcry against Taliban transfer"" http://t.co/K8bqFGEX",2012-02-02 14:57:05 +0100,http://twitter.com/SenJohnMcCain/status/165071240539811840,0,""
POLITICO,9,Via @timkmak -- Leon Panetta uninjured after bomb goes off: http://t.co/oqzRJqHS,2012-03-14 18:27:03 +0100,http://twitter.com/politico/status/179981983118667777,0,""
The Hill,12,Panetta safe after serious security breach in Afghanistan (via @DEFCONHill) http://t.co/RR3UQ39M,2012-03-14 20:20:06 +0100,http://twitter.com/thehill/status/180010433422430208,0,""
The Hill,6,Stolen vehicle driven on runway at Afghan base where Panetta landed http://t.co/RR3UQ39M #Panetta #Afghanistan #military,2012-03-14 19:15:25 +0100,http://twitter.com/thehill/status/179994154095484929,0,""
The Hill,7,"Panetta visits Afghanistan amid tensions over civilian shooting deaths #afghanistan #nato #isaf @DEFCONHill
http://t.co/Wsdbh7jl",2012-03-14 12:25:13 +0100,http://twitter.com/thehill/status/179890924405522432,0,""
The Hill,7,Report: Panetta says death penalty possible in Afghanistan shootings (via @DEFCONHill) http://t.co/pzosmuwm #Afghanistan,2012-03-13 18:45:58 +0100,http://twitter.com/thehill/status/179624356614381568,0,""
The Hill,11,"Report: Panetta says death penalty possible in Afghan shootings #afghanistan #isaf @DEFCONHill
http://t.co/OEXDhi6C",2012-03-13 12:17:56 +0100,http://twitter.com/thehill/status/179526704841232384,0,""
David Gregory,38,"CIA chief Panetta statement: ""The terrorists almost certainly will attempt to avenge him""",2011-05-02 14:47:08 +0200,http://twitter.com/davidgregory/status/65034585112715264,0,""
The Hill,3,"Sen. Levin, Panetta defend Obama on GOP Iran attacks (by @JHerbTheHill) http://t.co/HNt99fEK #Iran #GOP #obama",2012-03-06 17:27:03 +0100,http://twitter.com/thehill/status/177067782792425472,0,""
The Hill,4,Secretary of Defense Panetta to testify on Syria in Senate Committee next week http://t.co/JcZwt9hs #Syria #Panetta,2012-03-02 23:10:20 +0100,http://twitter.com/thehill/status/175704618213445633,0,""
POLITICO,13,.@timkmak -- David Ignatius draws attention for column claiming Panetta believes Israel may attack Iran: http://t.co/tlLH47A0,2012-02-03 03:59:21 +0100,http://twitter.com/politico/status/165268105008922624,0,""
NPR Politics,1,Panetta On Other End Of Budget Cuts As Role Changes http://t.co/3EQ7VW6O,2011-11-18 22:05:54 +0100,http://twitter.com/nprpolitics/status/137637678744211457,0,""
The Hill,1,The week ahead: Panetta back for more on Capitol Hill (by @JHerbTheHill) http://t.co/HiAFxI8a,2012-02-27 17:27:04 +0100,http://twitter.com/thehill/status/174168681750863872,0,""
The Hill,3,Services echo Panetta on threat of sequestration cuts (by @JHerbTheHill) http://t.co/jbfZBWdW #military #budget,2012-02-17 20:32:03 +0100,http://twitter.com/thehill/status/170591355830149120,0,""
The Hill,2,Panetta tells lawmakers sequestration 'undermines everything' you represent http://t.co/DvXToF4W #budget #military,2012-02-17 00:35:04 +0100,http://twitter.com/thehill/status/170290126394634241,0,""
The Hill,7,Panetta denies trying to send signal about #Israel striking #Iran http://t.co/Fh85OiJb,2012-02-14 19:06:24 +0100,http://twitter.com/thehill/status/169482637373751298,0,""
The Hill,5,Panetta challenges lawmakers over opposition to Pentagon cuts http://t.co/WuuqLolp #military #budget,2012-02-14 17:04:18 +0100,http://twitter.com/thehill/status/169451909764222976,0,""
The Hill,4,"Lawmakers to grill Panetta Tuesday over cuts to military #tcot #panetta #defense @DEFCONHill
http://t.co/58t5TN59",2012-02-14 13:19:21 +0100,http://twitter.com/thehill/status/169395301940080640,0,""
The Hill,1,Senators @SenCarlLevin and @SenJohnMcCain: Panetta was ‘premature’ to lift F-35’s probation http://t.co/VugMAK66,2012-02-07 17:19:32 +0100,http://twitter.com/thehill/status/166919031469785089,0,""
The Hill,10,Panetta staying quiet about report he thinks #Israel could attack #Iran this spring http://t.co/rm4rlyXX,2012-02-03 16:49:04 +0100,http://twitter.com/thehill/status/165461809015439360,0,""
POLITICO,7,Via @aburnspolitico: Rick Perry challenges Leon Panetta to resign. Read more here: http://t.co/hS57OSI3,2011-11-23 03:18:32 +0100,http://twitter.com/politico/status/139165908563263491,0,""
POLITICO,12,Panetta paints doomsday scenario if there's no deal by the supercommittee: http://t.co/04iIQ40W,2011-11-15 12:43:30 +0100,http://twitter.com/politico/status/136408983538909184,0,""
CSPAN,2,VIDEO: Sec Panetta (@DeptofDefense) & Gen @Martin_Dempsey testify before Senate Cmte (@SASCRepublicans) on #Syria http://t.co/AwDGAH9P,2012-03-07 19:49:14 +0100,http://twitter.com/cspan/status/177465951707602945,0,""
CSPAN,5,Sec Panetta (@DeptofDefense) & Chairman @Martin_Dempsey testify before House Budget Cmte – LIVE online here: http://t.co/roNF5qIH,2012-02-29 20:04:53 +0100,http://twitter.com/cspan/status/174933176077127680,0,""
CSPAN,1,Sec Panetta (@DeptofDefense) & Joint Chiefs Chairman @Martin_Dempsey testify before @SenateBudget – LIVE online here: http://t.co/eL1ZTZZ0,2012-02-28 15:33:20 +0100,http://twitter.com/cspan/status/174502448717770753,0,""
Drudge Report,5,Panetta on worries about Israeli attack on Iran: 'We talked'... http://t.co/u6I9vpNn,2012-02-14 21:24:31 +0100,http://twitter.com/Drudge_Report/status/169517394782461952,0,""
CSPAN,4,"VIDEO: President Obama, Secretary Panetta & Joint Chiefs Chairman Dempsey on Defense Cuts http://t.co/J3eAWZaX",2012-01-05 21:05:25 +0100,http://twitter.com/cspan/status/155017075193167872,0,""
The Nation,3,"From our action sponsor, @endgenocide: Tell Sec. Panetta to end U.S. Support for Syrian weapons http://t.co/zE9fJgcn",2012-03-23 21:35:03 +0100,http://twitter.com/thenation/status/183290785125515264,0,""
CSPAN,2,Secretary Panetta (@DeptofDefense) & Joint Chiefs Chairman Dempsey Briefing – LIVE on C-SPAN http://t.co/DpP6JmUS,2011-11-10 21:06:41 +0100,http://twitter.com/cspan/status/134723671746019328,0,""
CSPAN,4,LIVE now on C-SPAN: Defense Sec Leon Panetta on nat'l security priorities & defense spending.,2011-10-11 19:21:37 +0200,http://twitter.com/cspan/status/123810495345074177,0,""
The Nation,7,"From our action sponsor, @endgenocide: Tell Sec. Panetta to end U.S. Support for Syrian weapons http://t.co/L6u2QQRb",2012-03-16 20:20:37 +0100,http://twitter.com/thenation/status/180735337658724353,0,""
Fox News,60,#breaking: Source tells @FoxNews incident at Afghan airfield where Panetta landed Wed was attempted attack http://t.co/DNuNIuqC,2012-03-15 00:28:19 +0100,http://twitter.com/FoxNews/status/180072898474688512,0,""
Fox News,8,Defense Secretary Panetta arrives in Afghanistan on unannounced visit after shooting rampage http://t.co/cHL47vo4,2012-03-14 08:53:14 +0100,http://twitter.com/FoxNews/status/179837576813883392,0,""
CSPAN,3,.@DeptofDefense Briefing with Sec Panetta & Chairman Mullen (@thejointstaff) #DADT – LIVE on C-SPAN3 http://t.co/toCy8yNA,2011-09-20 20:01:12 +0200,http://twitter.com/cspan/status/116210315074617344,0,""
CSPAN,2,Conversation w/ Sec Clinton (@StateDept) & Sec Panetta (@DeptofDefense) at NDU – LIVE on C-SPAN http://t.co/OMxlVVO,2011-08-16 16:32:44 +0200,http://twitter.com/cspan/status/103474276027473920,0,""
Huffington Post,24,Defense Secretary Panetta reportedly safe after stolen vehicle explodes in flames http://t.co/yv1dQR9V,2012-03-14 18:03:02 +0100,http://twitter.com/HuffingtonPost/status/179975941018226688,0,""
CSPAN,11,"Seen on C-SPAN2: U.S. Senate confirms Leon Panetta as next Defense Secretary (@DeptofDefense), 100-0. http://cs.pn/C2LIVE",2011-06-21 22:50:56 +0200,http://twitter.com/cspan/status/83275733883035648,0,""
CNN Breaking News,54,"U.S. must not repeat #Afghanistan crises, Defense Secretary Panetta says. http://t.co/erC8PbbH",2012-03-14 16:35:29 +0100,http://twitter.com/cnnbrk/status/179953906783240192,0,""
CNN Breaking News,87,"U.S. soldier could face death penalty in #Afghanistan killings, Panetta says. http://t.co/OmXyMjGm",2012-03-13 13:27:50 +0100,http://twitter.com/cnnbrk/status/179544295332786177,0,""
CNN Breaking News,77,"U.S., NATO to end Afghanistan combat mission next year, Panetta says. http://t.co/gmSGIWf7",2012-02-01 22:08:33 +0100,http://twitter.com/cnnbrk/status/164817434493198336,0,""
Mark Knoller,1,"In tuxedo, Panetta tells military personnel they are members of ""the new greatest generation of Americans.""",2012-03-01 02:18:14 +0100,http://twitter.com/markknoller/status/175027132865589249,0,""
The Washington Post,13,U.S. Defense Secretary Leon Panetta arrives in Afghanistan; pledges no change in strategy http://t.co/y1IRReCF,2012-03-14 15:10:43 +0100,http://twitter.com/washingtonpost/status/179932575127699456,0,""
The New York Times,8,Afghan Driver Said to Try to Attack Generals Awaiting Panetta http://t.co/MT4B8p1p,2012-03-16 11:01:37 +0100,http://twitter.com/nytimes/status/180594664611643392,0,""
Mark Knoller,2,"Panetta says ""We honor and respect the religious practices of the Afghan people, without exception.""",2012-02-21 18:08:32 +0100,http://twitter.com/markknoller/status/172004790790926336,0,""
The New York Times,47,NYT NEWS ALERT: Panetta Safe After Stolen Vehicle Crashes at Afghan Airbase,2012-03-14 17:52:03 +0100,http://twitter.com/nytimes/status/179973177420677123,0,""
West Wing Report,10,"SecDef Panetta safe - after vehicle explodes on British airfield where he  landed, reports say",2012-03-14 17:52:50 +0100,http://twitter.com/WestWingReport/status/179973373324050432,0,""
Talking Points Memo,8,Defense Secretary Panetta safe after vehicle explodes on Afghan runway: http://t.co/wYpb80to,2012-03-14 17:59:00 +0100,http://twitter.com/TPM/status/179974923551375361,0,""
West Wing Report,1,President's Tuesday: 10:30-intelligence briefing; 11:30-remarks to #United Auto Workers #UAW; 12:45-lunch w/VP Biden; 4:45-SecDef Panetta,2012-02-28 13:50:20 +0100,http://twitter.com/WestWingReport/status/174476528040681472,0,""
Mark Knoller,7,Defense Secy Panetta tells Bob Schieffer how US rescued Iranian ship from Somali pilots. http://t.co/wcUGGyEw.,2012-01-06 23:33:12 +0100,http://twitter.com/markknoller/status/155416653646143488,0,""
Mark Knoller,4,But Panetta says the Pentagon does not have to choose between national security and fiscal responsibility.,2012-01-05 17:18:49 +0100,http://twitter.com/markknoller/status/154960051306639361,0,""
Mark Knoller,2,"DefSec Panetta says Defense Strategic Review outlines a ""historic shift to the future.""",2012-01-05 17:16:38 +0100,http://twitter.com/markknoller/status/154959501802471424,0,""
West Wing Report,1,President's Tue.: 9:30-intel briefing; 10:00-senior advisors; 11:15-Chinese VP Xi; 3:30-interviews w/local TV stations; 4:45-SecDef Panetta,2012-02-14 13:25:20 +0100,http://twitter.com/WestWingReport/status/169396806109773825,0,""
West Wing Report,2,President's Tues.: 9:30-intel briefing; 10:00-senior advisors; 11:15-Chinese VP Xi; 3:30-interviews w/local TV stations; 4:45-SecDef Panetta,2012-02-14 02:05:30 +0100,http://twitter.com/WestWingReport/status/169225720780963847,0,""
Major Garrett ,18,Just a guess. Panetta will not resign as Perry just suggested. #icannothearyou,2011-11-23 03:11:56 +0100,http://twitter.com/MajoratNJ/status/139164245043585026,0,""
Breaking News,52,Afghan who crashed truck where Panetta landed dies - @AP http://t.co/jDfjmaFP,2012-03-15 06:47:42 +0100,http://twitter.com/BreakingNews/status/180168373513093120,0,""
The New York Times,36,Panetta Moves Up End to U.S. Combat Role in Afghanistan http://t.co/Tjff1YzT,2012-02-01 21:59:20 +0100,http://twitter.com/nytimes/status/164815118318845952,0,""
The New York Times,87,NYT NEWS ALERT: Panetta Says U.S. Plans to End Combat Role in Afghanistan in 2013,2012-02-01 21:44:04 +0100,http://twitter.com/nytimes/status/164811274075648000,0,""
West Wing Report,1,President's Tuesday: 2:15-Jordan's King Abdullah II; 3:05-World Series winner #StLouis #Cardinals; 4:35-Sec.Def. Panetta,2012-01-17 13:29:43 +0100,http://twitter.com/WestWingReport/status/159251049369182208,0,""
Talking Points Memo,14,NYT: Panetta says U.S. plans to end combat role in Afghanistan in 2013 http://t.co/lx94qeeu,2012-02-01 21:48:04 +0100,http://twitter.com/TPM/status/164812281962692609,0,""
NBC Politics,1,"With Panetta facing Senate panel, new questions on Afghan future http://t.co/DRi7ySPf",2012-02-27 23:28:06 +0100,http://twitter.com/NBCPolitics/status/174259538529234944,0,""
Talking Points Memo,10,VIDEO: Microphone picks up President Obama congratulating Panetta for rescue of hostages last night http://t.co/w51ZGRGZ,2012-01-25 15:29:19 +0100,http://twitter.com/TPM/status/162180248585252866,0,""
ACLU National,22,Defense Sec Panetta announced Pentagon will revise its policies addressing sexual assault in the military http://t.co/RwCSDpyf,2012-01-20 03:00:07 +0100,http://twitter.com/ACLU/status/160179768967442432,0,""
NYTimes Politics,1,Leon E. Panetta in Libya to Assess Progress of Government http://t.co/Rfn85d8g,2011-12-17 18:41:11 +0100,http://twitter.com/nytimespolitics/status/148095407946334208,0,""
ACLU National,68,BLOG: CIA Director Leon Panetta Weighs In: Torture Did Not Help Find Bin Laden http://bit.ly/ktOuuV #TORTURE,2011-05-19 03:00:02 +0200,http://twitter.com/ACLU/status/71017234646040576,0,""
Reuters Top News,13,Afghan dies from burns after airfield drama mars Panetta visit http://t.co/Lz2Hof7j,2012-03-15 08:39:09 +0100,http://twitter.com/Reuters/status/180196420542926848,0,""
CNN,19,Leon Panetta budgets for a new military vision (via @natlsecuritycnn): http://t.co/WwQrTSht,2012-01-26 22:08:37 +0100,http://twitter.com/CNN/status/162643123971964928,0,""
ABC News,12,"John McCain tells Leon Panetta ""we’re not leading"" on #Syria http://t.co/jqpObDWm",2012-03-07 18:40:02 +0100,http://twitter.com/ABC/status/177448535204179968,0,""
CBS News,10,"WATCH LIVE:  Defense Sec. Panetta outlines proposed spending cuts, new military strategy http://t.co/9xy64nr3",2012-01-26 20:06:48 +0100,http://twitter.com/CBSNews/status/162612469301395456,0,""
CNN,76,"Defense Secretary Panetta arrives in Baghdad for ""End of Mission"" ceremony.",2011-12-15 10:01:50 +0100,http://twitter.com/CNN/status/147239932937768960,0,""
The Associated Press,94,BREAKING: Vehicle explodes on British airfield in Afghanistan where US Sec Panetta landed; he's safe. -EF,2012-03-14 17:25:19 +0100,http://twitter.com/AP/status/179966447823503360,0,""
Wall Street Journal,27,"Defense Secretary Leon Panetta made two lighthearted references to the CIA's unofficial, undeclared drone program http://t.co/oSVmyExx",2011-10-07 18:58:18 +0200,http://twitter.com/WSJ/status/122355078488264705,0,""
CBS News,13,"Watch:  Sec. of Defense Panetta tells CBS News: Iran nukes ""unacceptable""  http://t.co/0XvnHON7  (via @CBSEveningNews)",2011-12-20 02:01:40 +0100,http://twitter.com/CBSNews/status/148931033503510528,0,""
Reuters Top News,64,"U.S. won't cut carrier fleet to fix budget, Panetta says http://t.co/tLmBu79b",2012-01-22 03:53:58 +0100,http://twitter.com/Reuters/status/160918098122248193,0,""
NBC News,10,"Latest on the #Afghanistan civilian massacre, as Defense Secretary Panetta visits the troops there: http://t.co/enXPpKqa",2012-03-14 13:53:24 +0100,http://twitter.com/NBCNews/status/179913116354740224,0,""
ABC News,13,"US Combat in Afghanistan to End Next Year, Says Defense Secretary Panetta http://t.co/oi9KCCj9",2012-02-01 23:28:13 +0100,http://twitter.com/ABC/status/164837485845815297,0,""
Guardian news,8,Vehicle bursts into flames on runway as Leon Panetta flies into Afghanistan http://t.co/tkZ1dd1r,2012-03-14 19:56:40 +0100,http://twitter.com/guardiannews/status/180004536293916672,0,""
NBC News,9,Watch live: President Obama and Defense Sec. Leon Panetta speak about military budget cuts. http://t.co/3v4rpjF3,2012-01-05 16:48:50 +0100,http://twitter.com/NBCNews/status/154952502020816896,0,""
msnbc Breaking News,12,CIA director Panetta to take over Pentagon; Petraeus to be nominated for CIA - AP http://on.msnbc.com/4dpW6f,2011-04-27 13:13:01 +0200,http://twitter.com/msnbc_breaking/status/63198964077432832,0,""
NBC News,21,Symbolic ceremony in #iraq attended by Defense Secretary Panetta marks end of the war there: http://t.co/ZcRDLUf2,2011-12-15 13:04:40 +0100,http://twitter.com/NBCNews/status/147285945744494593,0,""
WikiLeaks,49,WikiLeaks: Inside the ISI: How Panetta chummed at home with ISI head's wife http://t.co/NrWzWb8w #GIFiles,2012-03-21 01:14:13 +0100,http://twitter.com/wikileaks/status/182258779696545792,0,""
New York Post,6,Defense Secretary Leon Panetta makes first visit to Libya by Pentagon chief http://t.co/hrYnZTWQ,2011-12-17 22:04:58 +0100,http://twitter.com/NewYorkPost/status/148146693349707777,0,""
NBC Nightly News ,4,Secretary of Defense Leon Panetta orders review of Dover mortuary: http://t.co/BGMTqd4j @JimMiklaszewski has more.,2011-11-11 01:21:45 +0100,http://twitter.com/nbcnightlynews/status/134787862062305280,0,""
Yahoo! News,7,Vehicle crashes on Afghan runway during Panetta visit; Secretary of defense safe http://t.co/iHzVS2vC,2012-03-14 18:48:04 +0100,http://twitter.com/YahooNews/status/179987273708871681,0,""
ABS-CBN News Channel,2,"U.S. soldier could face death penalty in Afghanistan killings, Panetta says. http://t.co/aRVGFQNd | via @cnnbrk",2012-03-13 14:31:00 +0100,http://twitter.com/ANCALERTS/status/179560191501676544,0,""
NBC Nightly News ,10,Panetta tells @bwilliams public is likely to see OBL picture - watch extended interview: http://on.msnbc.com/inodvj,2011-05-04 01:41:51 +0200,http://twitter.com/nbcnightlynews/status/65561738757668865,0,""
NBC Nightly News ,1,.@bwilliams talks to the CIA's Leon Panetta who says 'We're a little safer today' http://on.msnbc.com/kmZBMw #OBL,2011-05-03 19:10:17 +0200,http://twitter.com/nbcnightlynews/status/65463197511069696,0,""
Yahoo! News,10,Defense Secretary Panetta says U.S. is within reach of defeating al-Qaida: http://t.co/oy2mLUe,2011-07-09 18:07:02 +0200,http://twitter.com/YahooNews/status/89727269060362240,0,""
Daily Telegraph News,5,"US aiming to end combat role in Afghanistan next year, Leon Panetta says http://t.co/dF34pwHg",2012-02-02 00:24:07 +0100,http://twitter.com/TelegraphNews/status/164851551947587584,0,""
Daily Telegraph News,4,"Nato combat role in Afghanistan to end next year, Leon Panetta says http://t.co/yEWw6Vqs",2012-02-01 22:55:41 +0100,http://twitter.com/TelegraphNews/status/164829297947836416,0,""
Daily Telegraph News,1,US defence secretary Leon Panetta condemns 'utterly deplorable' behaviour of US Marine 'urination' video http://t.co/xTi7Ylce,2012-01-12 21:24:04 +0100,http://twitter.com/TelegraphNews/status/157558483405905920,0,""
John Dickerson,4,He's gonna start getting calls from bookies RT @jmartpolitico: So Panetta nailed it,2011-02-11 17:33:57 +0100,http://twitter.com/jdickerson/status/36100637598945280,0,""
FOX News Radio,4,Def Secy Panetta said video incident could endanger the outlook for Taliban peace talks  http://t.co/8n6EVWFT,2012-01-13 14:06:51 +0100,http://twitter.com/foxnewsradio/status/157810842774155264,0,""
FOX News Radio,2,Defense Secretary Leon Panetta lands in Libya becoming first US defense chief to visit country,2011-12-17 11:50:58 +0100,http://twitter.com/foxnewsradio/status/147992173760094208,0,""
FOX News Radio,1,Defense Secretary Panetta formally shuts down US war in Iraq  http://t.co/8n6EVWFT,2011-12-15 16:07:51 +0100,http://twitter.com/foxnewsradio/status/147332043993395201,0,""
zerohedge,9,"Defense Secretary Panetta Testifies On Situation In Syria, Honorable Warmonger #1 John McCain Presiding http://t.co/oEXxjDpO",2012-03-07 15:22:01 +0100,http://twitter.com/zerohedge/status/177398703978577922,0,""
zerohedge,18,Panetta Says Us Will Take Military Action In Iran If All Else Fails http://t.co/s8oBL74x,2012-03-06 16:04:11 +0100,http://twitter.com/zerohedge/status/177046927001661443,0,""
Jill Pantozzi,2,Dr. Karen Panetta Gets An Award At The White House For Being A “Nerd Girl” http://t.co/ea6yPFtg,2012-02-16 17:10:11 +0100,http://twitter.com/TheNerdyBird/status/170178166650970114,0,""
Democracy Now!,9,"Following Massacre, Panetta Visits Afghanistan Amid Ongoing Protests and Violent Attacks http://t.co/akareCm0",2012-03-14 18:05:06 +0100,http://twitter.com/democracynow/status/179976461942394881,0,""
Democracy Now!,11,Panetta to AIPAC: U.S. Would Use Force Against Iran if Needed http://t.co/WkLnLrtP,2012-03-07 20:48:25 +0100,http://twitter.com/democracynow/status/177480846809370624,0,""
Democracy Now!,9,"U.S. Defense Secretary Leon Panetta Touts Asia Expansion, Defends Military Budget http://t.co/IkwlbnZP",2012-02-15 19:25:41 +0100,http://twitter.com/democracynow/status/169849879693234177,0,""
Democracy Now!,9,Panetta Confirms Pakistani Doctor Aided CIA to Track Down Osama Bin Laden http://t.co/bTP9axRV #Pakistan,2012-01-30 20:55:02 +0100,http://twitter.com/democracynow/status/164074157993242624,0,""
Democracy Now!,83,Panetta Admits Iran is Not Trying to Develop a Nuclear Weapon http://t.co/W5YsKG1l,2012-01-09 22:43:36 +0100,http://twitter.com/democracynow/status/156491336873295874,0,""
Democracy Now!,10,Panetta Warns Iran Could Build Nuclear Bomb With One Year’s Time. http://t.co/Drge3M3O,2011-12-20 22:15:10 +0100,http://twitter.com/democracynow/status/149236424447770624,0,""
Common Dreams,2,#Iraq: Green Zone Attacked as Panetta Visits; Is U.S. Trying to Extend Stay? http://ow.ly/5BI6F,2011-07-11 20:44:41 +0200,http://twitter.com/commondreams/status/90491718163644417,0,""
Common Dreams,1,#Iraq: Green Zone Attacked as Panetta Visits; Is U.S. Trying to Extend Stay? http://ow.ly/5BxTk,2011-07-11 19:05:02 +0200,http://twitter.com/commondreams/status/90466640944316416,0,""
jeremy scahill,11,RT @emptywheel: Leon Panetta and the Pakistani Doctor: Yet More Double Standards on Classified Information http://t.co/LqE3Hft5,2012-01-28 21:07:08 +0100,http://twitter.com/jeremyscahill/status/163352426932486144,0,""
jeremy scahill,13,"um... MT @TheAtlanticWire: Leon Panetta 2 sip $10,000 wine 4 taking out UBL http://t.co/ehPTbR0D",2011-10-28 17:50:52 +0200,http://twitter.com/jeremyscahill/status/129948253654499328,0,""
NPR News,5,"Panetta Reassures Afghans On U.S. Training Role, Possibly Beyond 2014 http://t.co/GQNtcdl4",2012-04-11 20:19:06 +0200,http://twitter.com/nprnews/status/190141942649200641,0,""
Human Rights First,4,#PETITION: Tell Sec. Panetta @DeptofDefense: Stop Arms Flow to #Syria!   http://t.co/myL7JNwB @humanrights1st #Rosoboronexport,2012-04-08 17:01:22 +0200,http://twitter.com/humanrights1st/status/189005017812959233,0,""
Human Rights First,6,#PETITION: Tell Sec. Panetta @DeptofDefense: Stop Arms Flow to #Syria!   http://t.co/pafQ0T4u @humanrights1st #Rosoboronexport,2012-04-07 17:02:16 +0200,http://twitter.com/humanrights1st/status/188642855760306176,0,""
Human Rights First,3,#PETITION: Tell Sec. Panetta @DeptofDefense: Stop Arms Flow to #Syria!   http://t.co/LAOgxte5 @humanrights1st #Rosoboronexport,2012-04-06 22:01:06 +0200,http://twitter.com/humanrights1st/status/188355673661259777,0,""
Human Rights First,4,#PETITION: Tell Sec. Panetta @DeptofDefense: Stop Arms Flow to #Syria!   http://t.co/XPcZ0TBY @humanrights1st #Rosoboronexport,2012-04-06 19:01:19 +0200,http://twitter.com/humanrights1st/status/188310429792092162,0,""
Human Rights First,3,#PETITION: Tell Sec. Panetta @DeptofDefense: Stop Arms Flow to #Syria!   http://t.co/F4a60qRo @humanrights1st #Rosoboronexport,2012-04-06 17:01:35 +0200,http://twitter.com/humanrights1st/status/188280295898877953,0,""
Human Rights First,2,#PETITION: Tell Sec. Panetta @DeptofDefense: Stop Arms Flow to #Syria!   http://t.co/ZeM64mj9 @humanrights1st #Rosoboronexport,2012-04-06 15:10:13 +0200,http://twitter.com/humanrights1st/status/188252269203038209,0,""
Human Rights First,5,#PETITION: Tell Sec. Panetta @DeptofDefense: Stop Arms Flow to #Syria!   http://t.co/2O0hcdPf @humanrights1st #Rosoboronexport,2012-04-05 22:59:28 +0200,http://twitter.com/humanrights1st/status/188007971534536704,0,""
Christina Bellantoni,1,"Will OBL photo be released? Panetta tells reporters on Capitol Hill: ""I think it will be.""",2011-05-04 00:31:54 +0200,http://twitter.com/cbellantoni/status/65544136555638784,0,""
Marc Ambinder,5,"Panetta statement praises interagency cooperation, emphasizes that Obama ordered the mission.",2012-01-25 12:02:24 +0100,http://twitter.com/marcambinder/status/162128180080152576,0,""
Steve Brusk,3,"Interesting hearing the president tell Defense Sec. Panetta ""good job tonight"".",2012-01-25 03:12:11 +0100,http://twitter.com/stevebruskCNN/status/161994746275954690,0,""
Wolf Blitzer,57,Leaving Andrews for #NATO in Brussels to interview Leon Panetta & Hillary Clinton http://t.co/YMtIcmdR,2012-04-17 13:18:20 +0200,http://twitter.com/wolfblitzercnn/status/192210379080863744,0,""
Dana Bash,5,Leon panetta told @tedbarrettcnn that he thinks its impt to release bin laden photos,2011-05-04 00:39:29 +0200,http://twitter.com/DanaBashCNN/status/65546045966401537,0,""
Justin Gerdes,2,Energy Concerns Could Make Panetta First Green DOD Chief: http://t.co/C5kvH6q by @AnnElizabeth18,2011-07-06 01:11:57 +0200,http://twitter.com/JustinGerdes/status/88384650048831488,0,""
Tablet Magazine,1,SecDef Leon Panetta mixes technical military talk with light schtick http://t.co/MdcIGO2t,2012-03-06 16:40:26 +0100,http://twitter.com/tabletmag/status/177056050963427328,0,""
JewishJournal,2,U.S. official: Netanyahu asked Panetta to approve sale of bunker-busting bombs http://t.co/4n6SYsFn,2012-03-07 01:29:03 +0100,http://twitter.com/JewishJournal/status/177189080940019714,0,""
NJDC,1,"Sec. Panetta at #AIPAC2012: On missile defense, we are working with #Israel at all levels",2012-03-06 16:17:43 +0100,http://twitter.com/NJDC/status/177050332470325248,0,""
NJDC,1,Sec. Panetta at #AIPAC2012: Cornerstone of U.S.-Israel security cooperation is commitment to maintain #Israel's military superiority,2012-03-06 16:14:25 +0100,http://twitter.com/NJDC/status/177049500546904064,0,""
NJDC,2,Panetta Meets with Netanyahu and Barak in Israel http://t.co/unTwgzOE @netanyahu #Israel,2011-10-03 22:30:56 +0200,http://twitter.com/NJDC/status/120959036840624128,0,""
JewishJournal,1,"Panetta believes Israel may strike Iran this spring, report says http://t.co/FmEbUVDG",2012-02-03 19:00:06 +0100,http://twitter.com/JewishJournal/status/165494787124891649,0,""
Haaretz.com,13,"Panetta urges Israel to 'reach out' to Turkey, Egypt and Palestinians http://t.co/kONUsFMu",2011-12-03 09:22:53 +0100,http://twitter.com/haaretzonline/status/142881478995492864,0,""
Jewish Daily Forward,3,Do Panetta and Clinton's sharp words for #Israel represent a new rift between close allies? http://t.co/GbmX368Z,2011-12-07 20:37:38 +0100,http://twitter.com/jdforward/status/144500835731255296,0,""
William Daroff,7,Breaking: Secretary Panetta tells @NationalJournal that Pentagon Planning for Potential #Iran Strikes http://t.co/irFMlUjw,2012-03-08 18:26:39 +0100,http://twitter.com/Daroff/status/177807556830429186,0,""
William Daroff,1,Pentagon Chief Panetta says U.S. will do everything to stop #Iran http://t.co/Sb16Su8M (h/t @IraForman),2012-02-19 09:45:32 +0100,http://twitter.com/Daroff/status/171153430293913600,0,""
Embassy of Israel,5,PM #Netanyahu met yesterday with #SecDef Leon Panetta at the Blair House http://t.co/AikR9Faa #together,2012-03-06 16:34:06 +0100,http://twitter.com/IsraelinUSA/status/177054454904930304,0,""
Popular Mechanics,1,RT @Slate: Leon Panetta officially ends the Iraq war two weeks ahead of schedule: http://t.co/sy1iaeu0,2011-12-15 18:13:57 +0100,http://twitter.com/PopMech/status/147363780014260224,0,""
USACE HQ,1,RT @dodlivemil Defense Secretary Panetta – “Be Prepared for Hurricane Irene” http://t.co/3oARvBT,2011-08-26 23:57:23 +0200,http://twitter.com/USACE_HQ/status/107210055404883969,0,""
