Project,Community,Person_ID,Place_on_list,Shared_Language,Other_language,FF_bin_deg,FF_bin_in_deg,FF_bin_out_deg,FF_vol_in,FF_vol_out,FF_bin_close,FF_bin_page,FF_rec,AT_bin_deg,AT_bin_in_deg,AT_bin_out_deg,AT_bin_close,AT_bin_page,AT_rec,AT_avg,AT_vol_in,AT_vol_out,RT_bin_deg_in,RT_bin_deg_out,RT_vol_in,RT_vol_out,RT_global_vol_in,RT_global_vol_out
584,screenwriter,UncompletedWork,26,0,0,0.42,0.42,0,42,0,0,0.011860961,0,0.22,0.22,0,0,0.009087307,0,24.95454545,549,0,0,0,0,0,0,1
584,screenwriter,WriterSchilf,22,6,0,0.97,0.49,0.48,49,48,0.657894737,0.009570084,0.796296296,0.36,0.12,0.24,0.541491713,0.005998322,0.161290323,6.638888889,14,225,0.051020408,0.010204082,14,29,25,29
584,screenwriter,thescriptathon,20,15,0,0.87,0.41,0.46,41,46,0.649350649,0.007947663,0.380952381,0.26,0.07,0.19,0.526935484,0.003226693,0.3,4,37,67,0.071428571,0.102040816,12,24,13,27
584,screenwriter,Indust_Scripts,95,20,0,0.66,0.32,0.34,32,34,0.602409639,0.006894397,0.571428571,0.17,0.1,0.07,0.374083969,0.004127688,0.214285714,6.294117647,64,43,0.102040816,0.091836735,28,54,28,159
584,screenwriter,mindtingling,61,5,0,0.69,0.32,0.37,32,37,0.613496933,0.006692737,0.815789474,0.19,0.02,0.17,0.49005,0.001811881,0.055555556,3.578947368,2,66,0,0.020408163,0,2,2,22
584,screenwriter,ScriptQuack,12,41,0,0.9,0.4,0.5,40,50,0.666666667,0.008076929,0.475409836,0.21,0.1,0.11,0.45375,0.002494067,0.4,1.80952381,17,21,0.020408163,0.020408163,7,3,7,4
584,screenwriter,mdkprod,67,0,0,0.55,0.25,0.3,25,30,0.578034682,0.005877286,0.71875,0.32,0.12,0.2,0.521329787,0.002974696,0.333333333,6.03125,59,134,0,0.010204082,0,1,11,36
584,screenwriter,jamesmoran,19,0,0,0.31,0.22,0.09,22,9,0.423728814,0.017620895,0.192307692,0.23,0.16,0.07,0.410083682,0.033533335,0.352941176,11.17391304,167,90,0.051020408,0.020408163,10,2,33,5
584,screenwriter,skcomedy,86,4,0,1.18,0.51,0.67,51,67,0.751879699,0.010224633,0.685714286,0.44,0.18,0.26,0.547541899,0.004496192,0.419354839,9.818181818,75,357,0.051020408,0.030612245,15,6,15,11
584,screenwriter,Jamie_LD,34,9,0,0.99,0.52,0.47,52,47,0.653594771,0.012826775,0.736842105,0.71,0.41,0.3,0.560057143,0.032908443,0.543478261,14.38028169,725,296,0.12244898,0.06122449,38,9,43,11
584,screenwriter,Mike_Dougherty,48,0,0,0.12,0.08,0.04,8,4,0.346020761,0.019045425,0.5,0.08,0.03,0.05,0.353826715,0.005359317,0.142857143,2.5,10,10,0.020408163,0.040816327,13,9,39,51
584,screenwriter,angelobell,56,3,0,0.74,0.35,0.39,35,39,0.621118012,0.00755269,0.761904762,0.35,0.23,0.12,0.471201923,0.020696338,0.346153846,13.34285714,234,233,0.051020408,0.081632653,13,12,36,32
584,screenwriter,ScreenplayCover,88,2,0,0.65,0.34,0.31,34,31,0.584795322,0.007182867,0.911764706,0.09,0.06,0.03,0.325614618,0.002740298,0,2.555555556,20,3,0,0,0,0,0,1
584,screenwriter,scriptwriteapp,58,4,0,0.9,0.32,0.58,32,58,0.704225352,0.00667354,0.40625,0.12,0.03,0.09,0.443484163,0.002284459,0,2.25,15,12,0,0.020408163,0,2,5,2
584,screenwriter,Timsn,87,17,0,0.75,0.29,0.46,29,46,0.649350649,0.006347478,0.595744681,0.35,0.07,0.28,0.541491713,0.002406236,0.166666667,10.2,23,334,0.040816327,0.12244898,5,22,5,25
584,screenwriter,covermyscript,99,6,0,0.38,0.36,0.02,36,2,0.411522634,0.007477183,0.027027027,0.4,0.25,0.15,0.478097561,0.004325648,0.176470588,15.825,125,508,0.081632653,0.030612245,11,7,21,8
584,screenwriter,scribomatic,37,31,0,0.96,0.41,0.55,41,55,0.689655172,0.011631996,0.745454545,0.09,0.09,0,0,0.002540775,0,2.888888889,26,0,0.040816327,0,16,0,16,0
584,screenwriter,scriptoidonline,69,0,0,0.67,0.19,0.48,19,48,0.657894737,0.004663679,0.395833333,0.04,0.02,0.02,0.376961538,0.00185525,0,1.25,3,2,0.030612245,0,6,0,6,0
584,screenwriter,ScriptPhD,100,6,0,0.49,0.25,0.24,25,24,0.568181818,0.005751598,0.884615385,0.07,0.03,0.04,0.388928571,0.001965692,0.166666667,1.571428571,4,7,0.020408163,0,7,0,29,23
584,screenwriter,BrianLynch,35,3,0,0.11,0.07,0.04,7,4,0.421940928,0.013618948,0.571428571,0.08,0.06,0.02,0.318214286,0.016071298,0.142857143,6.75,46,8,0.051020408,0.010204082,22,3,38,68
584,screenwriter,celtx,71,8,0,0.66,0.25,0.41,25,41,0.628930818,0.005599468,0.466666667,0.19,0.07,0.12,0.46450237,0.004280674,0.266666667,2.210526316,15,27,0.030612245,0.040816327,14,4,27,17
584,screenwriter,elizabethkarr,70,4,0,0.85,0.41,0.44,41,44,0.641025641,0.009088142,0.808510638,0.66,0.38,0.28,0.538516484,0.010607503,0.404255319,4.666666667,169,139,0.081632653,0.275510204,14,78,19,213
584,screenwriter,Mockwriter,64,38,0,0.95,0.45,0.5,45,50,0.666666667,0.00923489,0.637931034,0.3,0.14,0.16,0.507823834,0.004564863,0.304347826,10.06666667,82,220,0.081632653,0.255102041,19,152,23,223
584,screenwriter,ScriptwritingUK,94,31,0,0.79,0.36,0.43,36,43,0.636942675,0.009904369,0.612244898,0.28,0.1,0.18,0.482807882,0.007533836,0.4,10.75,51,250,0.102040816,0,166,0,222,0
584,screenwriter,TheLoneOlive,89,4,0,0.52,0.26,0.26,26,26,0.574712644,0.005882645,0.368421053,0.46,0.26,0.2,0.49751269,0.014137994,0.4375,5.891304348,139,132,0.040816327,0.265306122,6,80,14,888
584,screenwriter,GoIntoTheStory,18,118,0,0.45,0.42,0.03,42,3,0.492610837,0.009933807,0.046511628,0.64,0.38,0.26,0.547541899,0.031734008,0.523809524,16.765625,794,279,0.214285714,0.183673469,194,86,202,146
584,screenwriter,Comedyscreen,10,199,0,1.06,0.53,0.53,53,53,0.680272109,0.010341039,1,0.13,0.12,0.01,0.324536424,0.003188437,0,3,38,1,0.030612245,0,8,0,14,1
584,screenwriter,scriptdreric,7,47,0,1.19,0.52,0.67,52,67,0.751879699,0.010150071,0.75,0.67,0.28,0.39,0.601288344,0.007264395,0.395833333,9.23880597,277,342,0.163265306,0.112244898,77,18,77,18
584,screenwriter,michellelipton,73,2,0,0.42,0.18,0.24,18,24,0.561797753,0.00547639,0.615384615,0.2,0.06,0.14,0.471201923,0.002640391,0.333333333,19.8,29,367,0.051020408,0,25,0,27,0
584,screenwriter,kim_garland,9,27,0,1.21,0.62,0.59,62,59,0.709219858,0.014497592,0.779411765,0.63,0.29,0.34,0.566531792,0.017429861,0.575,13.96825397,253,627,0.163265306,0.12244898,109,56,124,63
584,screenwriter,AmyLaurel,68,11,0,0.52,0.21,0.31,21,31,0.591715976,0.005162051,0.625,0.24,0.03,0.21,0.529783784,0.001932774,0.142857143,9.583333333,8,222,0.010204082,0,1,0,2,1
584,screenwriter,tracinell,57,58,0,0.95,0.38,0.57,38,57,0.699300699,0.008260013,0.666666667,0.67,0.25,0.42,0.608757764,0.010254343,0.488888889,24.05970149,393,1219,0.132653061,0.285714286,39,218,39,227
584,screenwriter,Julie_Gray,85,4,0,1.31,0.58,0.73,58,73,0.787401575,0.01173996,0.77027027,0.4,0.22,0.18,0.521329787,0.005326045,0.25,4.725,135,54,0.051020408,0.153061224,9,26,10,95
584,screenwriter,NevadaGrey,63,6,0,1.07,0.49,0.58,49,58,0.704225352,0.009717397,0.813559322,0.41,0.16,0.25,0.547541899,0.004229555,0.576923077,8.926829268,84,282,0.081632653,0.081632653,20,21,20,26
584,screenwriter,jolenejahnke,80,20,0,0.91,0.45,0.46,45,46,0.649350649,0.008969116,0.685185185,0.53,0.18,0.35,0.583392857,0.004775903,0.358974359,10.64150943,59,505,0.091836735,0.091836735,12,22,13,24
584,screenwriter,JasonArnopp,66,1,0,0.33,0.22,0.11,22,11,0.526315789,0.006741658,0.32,0.24,0.19,0.05,0.3564,0.033274294,0.263157895,17.04166667,365,44,0.030612245,0.040816327,5,8,14,22
584,screenwriter,edward_burns,27,2,0,0.3,0.27,0.03,27,3,0.456621005,0.006484227,0.071428571,0.14,0.11,0.03,0.396801619,0.008242439,0.166666667,11.85714286,157,9,0.132653061,0.020408163,37,12,148,43
584,screenwriter,Screenwriter911,77,29,0,1.02,0.42,0.6,42,60,0.714285714,0.008574618,0.619047619,0.37,0.08,0.29,0.541491713,0.003113147,0.233333333,6.972972973,25,233,0.091836735,0.040816327,27,9,27,23
584,screenwriter,scriptcollector,24,3,0,0.54,0.33,0.21,33,21,0.558659218,0.006794068,0.317073171,0.27,0.1,0.17,0.49751269,0.002912088,0.227272727,6.888888889,70,116,0.091836735,0,11,0,17,0
584,screenwriter,HayleyMckenzie1,91,51,0,0.48,0.28,0.2,28,20,0.546448087,0.008043457,0.5,0.31,0.12,0.19,0.502615385,0.004609038,0.476190476,7.677419355,70,168,0.081632653,0.173469388,143,76,143,124
584,screenwriter,ScreenwritingU,8,35,0,1.31,0.63,0.68,63,68,0.757575758,0.012343113,0.898550725,0.5,0.23,0.27,0.5445,0.006574842,0.351351351,6.68,167,167,0.224489796,0.020408163,238,2,308,6
584,screenwriter,scriptstork,42,26,0,0.83,0.35,0.48,35,48,0.657894737,0.007229487,0.62745098,0.06,0.04,0.02,0.265609756,0.002929446,0,3.666666667,18,4,0.010204082,0.010204082,1,1,1,1
584,screenwriter,scriptchat,31,74,0,1.11,0.53,0.58,53,58,0.704225352,0.01441892,0.85,0.73,0.31,0.42,0.601288344,0.006014456,0.403846154,7.452054795,96,448,0.285714286,0.367346939,358,308,372,326
584,screenwriter,kevwilliamson,28,0,0,0.17,0.14,0.03,14,3,0.262467192,0.017754134,0.133333333,0.1,0.08,0.02,0.318214286,0.005906193,0.111111111,3.3,25,8,0.010204082,0,1,0,9,4
584,screenwriter,ddmulholland,97,11,0,1.12,0.54,0.58,54,58,0.704225352,0.011163246,0.836065574,0.35,0.09,0.26,0.550617978,0.003962522,0.296296296,6.314285714,39,182,0.051020408,0.071428571,8,12,10,19
584,screenwriter,TheScriptLab,3,13,0,1.27,0.6,0.67,60,67,0.751879699,0.011415957,0.788732394,0.29,0.25,0.04,0.403333333,0.010089285,0.074074074,8.896551724,253,5,0.081632653,0.091836735,44,17,57,31
584,skateboarding,eSskateboarding,24,34,0,0.8,0.32,0.48,32,48,0.653594771,0.006979512,0.6,0.37,0.13,0.24,0.519834254,0.004259715,0.37037037,6.972972973,50,208,0.136842105,0.094736842,44,92,45,92
584,skateboarding,slapmag,37,19,0,0.9,0.41,0.49,41,49,0.662251656,0.009241666,0.40625,0.31,0.19,0.12,0.48005102,0.005077307,0.192307692,2.580645161,56,24,0.105263158,0.010526316,28,4,29,4
584,skateboarding,ChrisCobraCole,13,19,0,0.64,0.5,0.14,50,14,0.523560209,0.016359873,0.254901961,0.6,0.38,0.22,0.525642458,0.014416528,0.395348837,6.466666667,295,93,0.136842105,0.063157895,31,15,32,16
584,skateboarding,therealcrailtap,14,19,0,0.65,0.46,0.19,46,19,0.540540541,0.013469666,0.3,0.54,0.32,0.22,0.522722222,0.01859068,0.35,11.2037037,368,237,0.242105263,0.052631579,125,28,127,28
584,skateboarding,SkateboardMag,1,26,0,1.43,0.7,0.73,70,73,0.787401575,0.02180044,0.625,0.76,0.51,0.25,0.508594595,0.011741456,0.266666667,3.802631579,235,54,0.263157895,0.147368421,79,20,80,20
584,skateboarding,robdyrdek,5,39,0,0.87,0.59,0.28,59,28,0.555555556,0.020519126,0.426229508,0.7,0.43,0.27,0.525642458,0.018605341,0.428571429,14.38571429,339,668,0.252631579,0.242105263,215,219,240,222
584,skateboarding,Shaun_White,16,19,0,0.41,0.24,0.17,24,17,0.540540541,0.00602805,0.28125,0.14,0.11,0.03,0.379395161,0.011813073,0.166666667,12.35714286,169,4,0.021052632,0,9,0,24,1
584,skateboarding,Skateboardermag,48,34,0,1.25,0.43,0.82,43,82,0.847457627,0.012521184,0.470588235,0.76,0.24,0.52,0.640068027,0.006801586,0.381818182,4.855263158,117,252,0.2,0.568421053,43,207,46,227
584,skateboarding,shanejoneill,30,19,0,0.67,0.43,0.24,43,24,0.549450549,0.015038425,0.456521739,0.61,0.36,0.25,0.525642458,0.021694207,0.452380952,13.57377049,449,379,0.189473684,0.2,97,90,98,90
584,skateboarding,indy_trucks,22,19,0,1.31,0.43,0.88,43,88,0.892857143,0.009376619,0.471910112,0.32,0.19,0.13,0.477614213,0.005075916,0.142857143,4.03125,93,36,0.157894737,0,36,0,37,0
584,skateboarding,bobburnquist,17,55,0,0.66,0.38,0.28,38,28,0.581395349,0.010591711,0.609756098,0.46,0.27,0.19,0.487512953,0.01312071,0.352941176,9.043478261,264,152,0.105263158,0.178947368,14,68,61,103
584,skateboarding,TOY_MACHINE,61,4,0,0.39,0.17,0.22,17,22,0.543478261,0.00501617,0.258064516,0.11,0.11,0,0,0.006080649,0,11,121,0,0.063157895,0,22,0,22,0
584,skateboarding,tonyhawk,7,19,0,0.92,0.64,0.28,64,28,0.571428571,0.023836804,0.373134328,0.87,0.61,0.26,0.522722222,0.034920372,0.359375,8.08045977,494,209,0.252631579,0.031578947,93,5,251,11
584,skateboarding,XGames,73,5,0,0.44,0.25,0.19,25,19,0.546448087,0.006879018,0.419354839,0.6,0.33,0.27,0.516978022,0.023407697,0.333333333,10.7,359,283,0.147368421,0.010526316,45,1,121,4
584,skateboarding,Skate4cancer,50,19,0,0.18,0.17,0.01,17,1,0.462962963,0.005863788,0.058823529,0.11,0.05,0.06,0.429634703,0.003632209,0.222222222,1.090909091,6,6,0.042105263,0.031578947,6,7,18,7
584,skateboarding,atibaphoto,19,19,0,0.7,0.48,0.22,48,22,0.552486188,0.01613836,0.296296296,0.64,0.34,0.3,0.528595506,0.013982421,0.454545455,6.859375,223,216,0.168421053,0.010526316,55,1,57,1
584,skateboarding,RuneGlifberg,47,19,0,0.57,0.24,0.33,24,33,0.598802395,0.0062397,0.239130435,0.3,0.12,0.18,0.492617801,0.005501846,0.304347826,6.833333333,113,92,0.073684211,0.084210526,9,59,10,72
584,skateboarding,ToreyPudwill1,26,19,0,0.92,0.53,0.39,53,39,0.606060606,0.018765395,0.483870968,0.83,0.47,0.36,0.566807229,0.031034229,0.596153846,12.13253012,664,343,0.263157895,0.231578947,96,73,96,74
584,skateboarding,almosttweet,53,3,0,0.4,0.19,0.21,19,21,0.552486188,0.00475953,0.25,0.1,0.03,0.07,0.448047619,0.001769377,0.111111111,2.5,16,9,0.010526316,0.052631579,1,10,1,10
584,skateboarding,STREETLEAGUE,20,19,0,0.66,0.45,0.21,45,21,0.540540541,0.014443798,0.404255319,0.71,0.43,0.28,0.528595506,0.048744704,0.479166667,37.5915493,1185,1484,0.252631579,0.294736842,240,436,241,437
584,skateboarding,steve_berra,8,24,0,0.55,0.55,0,55,0,0,0.016461211,0,0.63,0.38,0.25,0.528595506,0.016380543,0.431818182,7.761904762,240,249,0.168421053,0.189473684,33,84,34,85
584,skateboarding,nyskateboarding,59,19,0,0.64,0.17,0.47,17,47,0.649350649,0.004333694,0.333333333,0.28,0.09,0.19,0.485,0.003623293,0.333333333,3.178571429,28,61,0.084210526,0.242105263,19,133,19,135
584,skateboarding,_Mikemo,12,19,0,0.96,0.57,0.39,57,39,0.609756098,0.021107589,0.523809524,0.66,0.3,0.36,0.566807229,0.017500174,0.5,10.51515152,311,383,0.273684211,0.178947368,110,81,113,81
584,skateboarding,LanceMountain,40,2,0,0.62,0.39,0.23,39,23,0.561797753,0.011353069,0.347826087,0.29,0.2,0.09,0.45897561,0.007162641,0.16,4.827586207,128,12,0.073684211,0.031578947,8,4,8,4
584,skateboarding,dailysesh,54,19,0,1.22,0.29,0.93,29,93,0.934579439,0.00708694,0.29787234,0.47,0.09,0.38,0.591761006,0.003917954,0.236842105,5.680851064,49,218,0.042105263,0.063157895,29,9,29,9
584,skateboarding,terrykennedyfs,99,19,0,0.49,0.32,0.17,32,17,0.534759358,0.011518301,0.441176471,0.3,0.23,0.07,0.423828829,0.005857556,0.25,3.366666667,87,14,0.031578947,0.157894737,4,36,5,48
584,skateboarding,PlanBofficial,82,19,0,0.35,0.21,0.14,21,14,0.531914894,0.006805467,0.52173913,0.29,0.16,0.13,0.48005102,0.00732154,0.380952381,12.17241379,142,211,0.105263158,0.147368421,58,61,59,61
584,skateboarding,LakaiLTD,32,8,0,0.42,0.33,0.09,33,9,0.505050505,0.00907445,0.235294118,0.42,0.17,0.25,0.531581921,0.006251289,0.4,9.833333333,105,308,0.126315789,0.084210526,28,39,28,39
584,skateboarding,prod84,10,19,0,0.83,0.57,0.26,57,26,0.552486188,0.019990771,0.383333333,0.49,0.22,0.27,0.534602273,0.008101935,0.484848485,9.489795918,100,365,0.221052632,0.105263158,140,35,149,36
584,skateboarding,TriboSkate,101,19,0,0.25,0.02,0.23,2,23,0.555555556,0.002321248,0.086956522,0.1,0.01,0.09,0.439672897,0.001719078,0.111111111,1.3,1,12,0.010526316,0,2,0,2,0
584,skateboarding,mikevallely,45,13,0,0.27,0.2,0.07,20,7,0.492610837,0.005980906,0.125,0.32,0.17,0.15,0.48005102,0.007138467,0.28,4,83,45,0.042105263,0.136842105,7,45,9,55
584,skateboarding,Skateparks,46,19,0,0.5,0.23,0.27,23,27,0.578034682,0.005265431,0.785714286,0.29,0.06,0.23,0.531581921,0.002666914,0.260869565,2.551724138,16,58,0.010526316,0.2,5,36,8,38
584,skateboarding,steezortiz,58,19,0,0.61,0.33,0.28,33,28,0.578034682,0.011974457,0.418604651,0.57,0.34,0.23,0.500478723,0.015755244,0.5,13.15789474,592,158,0.094736842,0.168421053,112,179,112,179
584,skateboarding,RonnieCreager,81,5,0,0.5,0.28,0.22,28,22,0.558659218,0.008189717,0.219512195,0.3,0.04,0.26,0.534602273,0.00245931,0.111111111,4.566666667,31,106,0.052631579,0.094736842,10,15,10,15
584,skateboarding,skatedaily,11,19,0,1.17,0.51,0.66,51,66,0.746268657,0.013262483,0.5,0.69,0.27,0.42,0.5880625,0.008303934,0.326923077,3.985507246,106,169,0.189473684,0.2,115,55,118,57
584,skateboarding,GLOBEskate,87,19,0,0.38,0.24,0.14,24,14,0.534759358,0.005013655,0.266666667,0.21,0.09,0.12,0.47045,0.002938763,0.3125,6.523809524,62,75,0.031578947,0.031578947,10,12,12,14
584,skateboarding,ESPN_Skate,38,19,0,1.25,0.4,0.85,40,85,0.869565217,0.00960121,0.420454545,0.73,0.2,0.53,0.648896552,0.002832838,0.25862069,3.479452055,63,191,0.189473684,0.042105263,42,4,42,4
584,skateboarding,thrashermag,3,19,0,1.22,0.65,0.57,65,57,0.699300699,0.017906046,0.525,0.96,0.61,0.35,0.563413174,0.030541597,0.454545455,7.489583333,574,145,0.294736842,0.126315789,64,26,85,28
584,skateboarding,fullyclaired,84,19,0,0.43,0.2,0.23,20,23,0.561797753,0.005361054,0.433333333,0.38,0.13,0.25,0.505860215,0.0075217,0.225806452,4.947368421,102,86,0.021052632,0.442105263,2,159,2,162
584,skateboarding,TransWorldSKATE,6,19,0,1.06,0.55,0.51,55,51,0.662251656,0.01556565,0.472222222,0.9,0.47,0.43,0.584409938,0.014699011,0.475409836,7.444444444,438,232,0.284210526,0.252631579,122,60,125,64
584,skateboarding,jeremerogers,96,13,0,0.37,0.3,0.07,30,7,0.431034483,0.010546126,0.233333333,0.36,0.25,0.11,0.454541063,0.00850466,0.333333333,2.972222222,81,26,0.031578947,0.178947368,3,59,3,62
584,skateboarding,Allisports,65,11,0,0.97,0.26,0.71,26,71,0.775193798,0.00573849,0.243589744,0.42,0.11,0.31,0.540747126,0.005957285,0.2,9.571428571,151,251,0.094736842,0.147368421,46,38,68,55
584,skateboarding,chanyjeanguenin,91,19,0,0.64,0.25,0.39,25,39,0.617283951,0.007884501,0.454545455,0.3,0.1,0.2,0.511358696,0.003053743,0.304347826,4.533333333,38,98,0.042105263,0.042105263,5,8,6,8
584,skateboarding,Billy_Marks,21,8,0,0.75,0.39,0.36,39,36,0.595238095,0.012816645,0.470588235,0.62,0.31,0.31,0.537657143,0.014282816,0.512195122,9.693548387,331,270,0.105263158,0.231578947,35,119,38,123
584,skateboarding,jimt43,35,19,0,1.01,0.55,0.46,55,46,0.64516129,0.01794192,0.578125,0.83,0.48,0.35,0.556745562,0.022705804,0.431034483,7.975903614,375,287,0.189473684,0.252631579,62,108,63,108
584,skateboarding,SkateBoardPark,97,19,0,0.13,0.07,0.06,7,6,0.510204082,0.002868572,0.857142857,0.04,0.01,0.03,0.366108949,0.00168479,0.333333333,1,1,3,0.010526316,0,1,0,2,0
584,skateboarding,PJLADD,75,19,0,0.65,0.3,0.35,30,35,0.602409639,0.012954686,0.444444444,0.11,0.11,0,0,0.004947786,0,8.363636364,92,0,0,0.073684211,0,17,0,17
584,skateboarding,HUFSF,74,19,0,0.93,0.37,0.56,37,56,0.694444444,0.009114892,0.660714286,0.19,0.09,0.1,0.47520202,0.002740492,0.357142857,4.157894737,26,53,0.042105263,0.031578947,8,3,12,3
584,skateboarding,BONESWHEELS,88,6,0,0.55,0.18,0.37,18,37,0.613496933,0.004796916,0.25,0.21,0.11,0.1,0.463497537,0.002239791,0.05,2.380952381,30,20,0.042105263,0,5,0,5,0
584,skateboarding,StereoSkate,60,41,0,0.57,0.3,0.27,30,27,0.571428571,0.00648322,0.390243902,0.29,0.14,0.15,0.48005102,0.008128343,0.318181818,5.103448276,53,95,0.042105263,0.052631579,14,5,14,5
584,skateboarding,boardistan,70,19,0,0.91,0.29,0.62,29,62,0.724637681,0.006759805,0.31884058,0.29,0.07,0.22,0.495210526,0.002210192,0.115384615,2.068965517,9,51,0.021052632,0.010526316,4,1,16,6
584,skateboarding,BAM__MARGERA,43,19,0,0.24,0.22,0.02,22,2,0.37593985,0.006681414,0.090909091,0.06,0.05,0.01,0.342145455,0.003348304,0.2,7.166666667,42,1,0.031578947,0.010526316,3,1,4,1
584,skateboarding,DGK,67,19,0,0.29,0.28,0.01,28,1,0.341296928,0.007504781,0.035714286,0.28,0.14,0.14,0.477614213,0.007723833,0.4,7.928571429,160,62,0.094736842,0.115789474,69,225,74,231
584,skateboarding,tallhamn,92,0,0,0.08,0.08,0,8,0,0,0.002854313,0,0.01,0,0.01,0.270535211,0.001645706,0,1,0,1,0,0,0,0,1,2
584,skateboarding,GetzHabitat,66,19,0,0.32,0.21,0.11,21,11,0.456621005,0.010348182,0.333333333,0.37,0.13,0.24,0.525642458,0.007052215,0.37037037,4.351351351,34,127,0.105263158,0.021052632,31,6,31,6
584,skateboarding,dcskateboarding,71,19,0,0.75,0.38,0.37,38,37,0.609756098,0.00951322,0.744186047,0.28,0.17,0.11,0.463497537,0.004978233,0.166666667,5.392857143,42,109,0.115789474,0.010526316,54,1,54,1
584,skateboarding,redbull,72,0,0,0.71,0.2,0.51,20,51,0.67114094,0.005620189,0.314814815,0.27,0.18,0.09,0.435601852,0.013285164,0.285714286,11.18518519,251,51,0.042105263,0.063157895,11,40,51,132
584,skateboarding,48blocks,89,3,0,0.64,0.31,0.33,31,33,0.595238095,0.007671579,0.523809524,0.25,0.1,0.15,0.47281407,0.002416067,0.470588235,2.2,16,39,0.031578947,0.042105263,6,10,6,10
584,skateboarding,SLAMSKATEMAG,28,123,0,1.31,0.43,0.88,43,88,0.892857143,0.009501962,0.471910112,0.24,0.03,0.21,0.511358696,0.001969232,0.142857143,4.458333333,12,95,0.094736842,0.010526316,20,1,22,1
584,skateboarding,dvsshoecompany,44,19,0,0.59,0.34,0.25,34,25,0.561797753,0.008585531,0.282608696,0.49,0.26,0.23,0.516978022,0.012946018,0.4,9.040816327,226,217,0.168421053,0.242105263,63,127,65,127
584,skateboarding,redbullskate,41,26,0,0.55,0.25,0.3,25,30,0.584795322,0.006406352,0.41025641,0.43,0.12,0.31,0.543872832,0.005543829,0.228571429,6.069767442,61,200,0.052631579,0.115789474,20,39,21,39
584,skateboarding,erickoston,2,19,0,0.8,0.61,0.19,61,19,0.505050505,0.020573267,0.26984127,0.87,0.57,0.3,0.534602273,0.037652475,0.359375,11.40229885,534,458,0.273684211,0.126315789,101,68,103,79
584,skateboarding,Mikey_Tay1or,33,19,0,0.63,0.42,0.21,42,21,0.507614213,0.01591329,0.340425532,0.59,0.32,0.27,0.519834254,0.021841229,0.685714286,11.55932203,373,309,0.147368421,0.115789474,53,17,54,17
584,skateboarding,MegaRamp,86,19,0,0.73,0.18,0.55,18,55,0.689655172,0.004691682,0.280701754,0.28,0.11,0.17,0.485,0.007318471,0.4,10.46428571,67,226,0.052631579,0.021052632,26,3,26,3
584,skateboarding,HUCKmagazine,100,19,0,0.92,0.18,0.74,18,74,0.793650794,0.004307876,0.226666667,0.25,0,0.25,0.519135135,0.001645706,0,2.08,0,52,0.042105263,0.021052632,4,2,13,8
584,skateboarding,SPoTTampa,39,19,0,0.49,0.49,0,49,0,0,0.012784512,0,0.75,0.4,0.35,0.563413174,0.011707006,0.442307692,5.026666667,240,137,0.252631579,0.178947368,60,30,67,32
584,skateboarding,Emerica,25,43,0,0.81,0.31,0.5,31,50,0.662251656,0.006579967,0.421052632,0.5,0.24,0.26,0.531581921,0.005906458,0.315789474,10,132,368,0.126315789,0.105263158,84,27,84,28
584,skateboarding,RVCA,95,19,0,0.3,0.23,0.07,23,7,0.507614213,0.005387879,0.25,0.12,0.09,0.03,0.414493392,0.003763237,0.2,5.166666667,58,4,0.021052632,0.084210526,4,10,8,16
584,skateboarding,skate_news,49,34,0,0.45,0.18,0.27,18,27,0.578034682,0.004309161,0.451612903,0.13,0.02,0.11,0.456747573,0.002146005,0,1.307692308,2,15,0.031578947,0,6,0,6,0
584,skateboarding,Flip1991,18,19,0,0.74,0.32,0.42,32,42,0.632911392,0.008072606,0.345454545,0.51,0.25,0.26,0.537657143,0.011213002,0.545454545,17.66666667,221,680,0.147368421,0.063157895,161,6,167,6
584,skateboarding,christianhosoi,63,19,0,0.3,0.22,0.08,22,8,0.505050505,0.005937325,0.2,0.11,0.1,0.01,0.340905797,0.003903237,0.1,2.363636364,24,2,0.021052632,0.010526316,3,1,4,1
584,skateboarding,berrics,4,19,0,1.17,0.72,0.45,72,45,0.636942675,0.022555988,0.409638554,0.93,0.64,0.29,0.525642458,0.045244455,0.388059701,12.53763441,1029,137,0.389473684,0.157894737,323,33,329,35
584,skateboarding,ChicoBrenes,55,19,0,0.88,0.45,0.43,45,43,0.632911392,0.014157516,0.466666667,0.64,0.35,0.29,0.534602273,0.017247606,0.6,13.6875,313,563,0.157894737,0.210526316,150,133,150,133
584,skateboarding,PLGsk8,36,19,0,0.87,0.33,0.54,33,54,0.684931507,0.00895723,0.45,0.5,0.21,0.29,0.519834254,0.007509429,0.5625,4.8,110,130,0.010526316,0.147368421,1,24,2,30
584,skateboarding,VANS_66,23,19,0,0.74,0.31,0.43,31,43,0.632911392,0.006667998,0.541666667,0.5,0.3,0.2,0.495210526,0.008543786,0.388888889,4.48,143,81,0.115789474,0.031578947,41,4,70,21
584,skateboarding,skatespots,79,19,0,0.42,0.19,0.23,19,23,0.561797753,0.004866342,0.615384615,0.05,0.01,0.04,0.416327434,0.001722088,0.25,5.2,5,21,0.010526316,0.010526316,2,21,2,21
584,skateboarding,Sector9,90,19,0,0.28,0.08,0.2,8,20,0.555555556,0.002760004,0.4,0.1,0.04,0.06,0.429634703,0.001728214,0,2.9,4,25,0,0,0,0,2,3
